"Date","Time","Day","Station","Code","Min.Delay","Min.Gap","Bound","Line","Vehicle","Hour"
"2023-10-10T00:00:00Z",16H 45M 0S,"Tuesday","CASTLE FRANK STATION","MUIS",0,0,NA,"BD",0,16
"2023-10-10T00:00:00Z",17H 31M 0S,"Tuesday","BLOOR STATION","SUUT",4,7,"S","YU",5696,17
"2023-10-10T00:00:00Z",17H 33M 0S,"Tuesday","WOODBINE STATION","SUDP",7,10,"E","BD",5088,17
"2023-10-10T00:00:00Z",18H 5M 0S,"Tuesday","BLOOR STATION","SUDP",3,6,"S","YU",5631,18
"2023-10-10T00:00:00Z",18H 37M 0S,"Tuesday","ROYAL YORK STATION","SUO",5,10,"E","BD",5131,18
"2023-10-10T00:00:00Z",18H 46M 0S,"Tuesday","UNION STATION","SUSA",0,0,"N","YU",0,18
"2023-10-10T00:00:00Z",18H 53M 0S,"Tuesday","ISLINGTON STATION","SUAP",3,8,"E","BD",5131,18
"2023-10-10T00:00:00Z",19H 28M 0S,"Tuesday","LANSDOWNE STATION","MUIRS",0,0,NA,"BD",0,19
"2023-10-10T00:00:00Z",19H 57M 0S,"Tuesday","VICTORIA PARK STATION","SUO",0,0,NA,"BD",0,19
"2023-10-10T00:00:00Z",19H 57M 0S,"Tuesday","BLOOR STATION","MUIS",0,0,NA,"YU",0,19
"2023-10-10T00:00:00Z",20H 8M 0S,"Tuesday","MAIN STREET STATION","SUAP",12,17,"E","BD",5296,20
"2023-10-10T00:00:00Z",20H 34M 0S,"Tuesday","NORTH YORK CTR STATION","MUIR",5,10,"N","YU",5796,20
"2023-10-10T00:00:00Z",21H 14M 0S,"Tuesday","WILSON STATION","MUTO",16,21,"N","YU",5546,21
"2023-10-10T00:00:00Z",21H 32M 0S,"Tuesday","BLOOR STATION","SUDP",0,0,NA,"YU",0,21
"2023-10-10T00:00:00Z",21H 54M 0S,"Tuesday","DUNDAS STATION","SUDP",0,0,NA,"YU",0,21
"2023-10-10T00:00:00Z",22H 0M 0S,"Tuesday","YONGE-UNIVERSITY AND B","MUO",0,0,NA,"YU & BD",0,22
"2023-10-10T00:00:00Z",22H 8M 0S,"Tuesday","QUEEN STATION","MUIS",0,0,"N","YU",0,22
"2023-10-10T00:00:00Z",22H 22M 0S,"Tuesday","FINCH WEST STATION","SUO",9,14,"S","YU",5596,22
"2023-10-10T00:00:00Z",22H 23M 0S,"Tuesday","WELLESLEY STATION","SUO",0,0,"S","YU",5451,22
"2023-10-10T00:00:00Z",22H 42M 0S,"Tuesday","QUEEN STATION","PUMEL",0,0,NA,"YU",0,22
"2023-10-10T00:00:00Z",23H 44M 0S,"Tuesday","BLOOR STATION","SUO",3,8,"S","YU",5551,23
"2023-10-10T00:00:00Z",23H 44M 0S,"Tuesday","ISLINTON STATION","EUNT",6,12,"E","BD",5088,23
"2023-10-10T00:00:00Z",25M 0S,"Tuesday","EGLINTON WEST STATION","PUMEL",0,0,NA,"YU",0,0
"2023-10-10T00:00:00Z",25M 0S,"Tuesday","ST PATRICK STATION","MUIRS",0,0,"S","YU",0,0
"2023-10-10T00:00:00Z",1H 35M 0S,"Tuesday","FINCH STATION","MUIS",0,0,NA,"YU",0,1
"2023-10-10T00:00:00Z",1H 46M 0S,"Tuesday","KENNEDY BD STATION","MUI",0,0,"W","BD",5337,1
"2023-10-11T00:00:00Z",2H 9M 0S,"Wednesday","UNION STATION","SUDP",0,0,NA,"YU",0,2
"2023-10-11T00:00:00Z",2H 26M 0S,"Wednesday","SPADINA YUS STATION","SUO",0,0,NA,"YU",0,2
"2023-10-11T00:00:00Z",2H 42M 0S,"Wednesday","VAUGHAN MC STATION","MUIS",0,0,NA,"YU",0,2
"2023-10-11T00:00:00Z",4H 5M 0S,"Wednesday","ST GEORGE YUS STATION","PUTWZ",0,0,NA,"YU",0,4
"2023-10-11T00:00:00Z",5H 54M 0S,"Wednesday","PAPE STATION","PUTOE",0,0,"E","BD",5668,5
"2023-10-11T00:00:00Z",6H 6M 0S,"Wednesday","UNION STATION","MUO",5,0,"N","YU",5811,6
"2023-10-11T00:00:00Z",6H 23M 0S,"Wednesday","MAIN STREET STATION","MUIRS",0,0,NA,"BD",0,6
"2023-10-11T00:00:00Z",7H 9M 0S,"Wednesday","KIPLING STATION","MUIS",0,0,NA,"BD",0,7
"2023-10-11T00:00:00Z",7H 34M 0S,"Wednesday","BLOOR STATION","MUIS",0,0,"S","YU",0,7
"2023-10-11T00:00:00Z",8H 1M 0S,"Wednesday","LAWRENCE STATION","MUPAA",6,9,"S","YU",5851,8
"2023-10-11T00:00:00Z",8H 7M 0S,"Wednesday","FINCH STATION","SUO",0,0,NA,"YU",0,8
"2023-10-11T00:00:00Z",8H 19M 0S,"Wednesday","ROSEDALE STATION","TUATC",3,6,"S","YU",5891,8
"2023-10-11T00:00:00Z",8H 31M 0S,"Wednesday","YONGE BD STATION","MUSC",0,0,"E","BD",5001,8
"2023-10-11T00:00:00Z",8H 36M 0S,"Wednesday","DUFFERIN STATION","MUD",4,6,"E","BD",5367,8
"2023-10-11T00:00:00Z",9H 12M 0S,"Wednesday","COXWELL STATION","MUIS",0,0,NA,"BD",0,9
"2023-10-11T00:00:00Z",9H 22M 0S,"Wednesday","MAIN STREET STATION","MUSC",0,0,"W","BD",5284,9
"2023-10-11T00:00:00Z",9H 29M 0S,"Wednesday","SHEPPARD WEST STATION","SUUT",51,55,"N","YU",5811,9
"2023-10-11T00:00:00Z",9H 42M 0S,"Wednesday","SPADINA BD STATION","SUAP",0,0,"E","BD",5025,9
"2023-10-11T00:00:00Z",9H 57M 0S,"Wednesday","GREENWOOD STATION","MUTD",3,7,"W","BD",5036,9
"2023-10-11T00:00:00Z",10H 42M 0S,"Wednesday","SPADINA YUS STATION","MUPAA",0,0,"S","YU",5896,10
"2023-10-11T00:00:00Z",12H 52M 0S,"Wednesday","DONLANDS STATION","PUMST",0,0,NA,"BD",0,12
"2023-10-11T00:00:00Z",13H 2M 0S,"Wednesday","DUNDAS STATION","MUATC",0,0,"N","YU",5541,13
"2023-10-11T00:00:00Z",13H 29M 0S,"Wednesday","FINCH STATION","SUDP",0,0,NA,"YU",0,13
"2023-10-11T00:00:00Z",13H 33M 0S,"Wednesday","BLOOR STATION","SUDP",0,0,"N","YU",5701,13
"2023-10-11T00:00:00Z",13H 54M 0S,"Wednesday","FINCH STATION","SUO",0,0,NA,"YU",0,13
"2023-10-11T00:00:00Z",13H 58M 0S,"Wednesday","FINCH WEST STATION","MUPAA",3,8,"N","YU",5836,13
"2023-10-11T00:00:00Z",14H 12M 0S,"Wednesday","QUEEN STATION","SUEAS",12,17,"N","YU",6111,14
"2023-10-11T00:00:00Z",14H 21M 0S,"Wednesday","ST GEORGE BD STATION","MUSC",0,0,"W","BD",5080,14
"2023-10-11T00:00:00Z",14H 23M 0S,"Wednesday","KENNEDY BD STATION","MUPAA",0,0,"W","BD",5013,14
"2023-10-11T00:00:00Z",15H 2M 0S,"Wednesday","DONLANDS STATION","MUPAA",0,0,"W","BD",5365,15
"2023-10-11T00:00:00Z",15H 18M 0S,"Wednesday","VICTORIA PARK STATION","PUMEL",0,0,"W","BD",0,15
"2023-10-11T00:00:00Z",15H 18M 0S,"Wednesday","DOWNSVIEW PARK STATION","MUPAA",3,8,"S","YU",5541,15
"2023-10-11T00:00:00Z",15H 21M 0S,"Wednesday","ISLINGTON STATION","MUSAN",3,6,"E","BD",5335,15
"2023-10-11T00:00:00Z",15H 27M 0S,"Wednesday","ST GEORGE YUS STATION","SUDP",5,10,"S","YU",5541,15
"2023-10-11T00:00:00Z",15H 44M 0S,"Wednesday","WILSON STATION","SUAP",0,0,NA,"YU",0,15
"2023-10-11T00:00:00Z",15H 57M 0S,"Wednesday","WOODBINE STATION","SUAP",18,21,"W","YU",5320,15
"2023-10-11T00:00:00Z",16H 11M 0S,"Wednesday","ST GEORGE BD STATION","MUSC",0,0,"W","BD",5081,16
"2023-10-11T00:00:00Z",17H 57M 0S,"Wednesday","ST GEORGE BD STATION","MUSC",0,0,"W","BD",5080,17
"2023-10-11T00:00:00Z",18H 24M 0S,"Wednesday","QUEEN'S PARK STATION","SUAP",0,0,NA,"YU",0,18
"2023-10-11T00:00:00Z",19H 25M 0S,"Wednesday","KIPLING STATION","MUIS",0,0,NA,"BD",0,19
"2023-10-11T00:00:00Z",19H 27M 0S,"Wednesday","GREENWOOD STATION","TUSC",0,0,"W","BD",5025,19
"2023-10-11T00:00:00Z",19H 44M 0S,"Wednesday","DONLANDS STATION","SUO",0,0,NA,"BD",0,19
"2023-10-11T00:00:00Z",19H 54M 0S,"Wednesday","PLATFORM 2 FINCH","SUDP",5,10,"N","YU",5946,19
"2023-10-11T00:00:00Z",20H 16M 0S,"Wednesday","COLLEGE STATION","SUO",0,0,"S","YU",0,20
"2023-10-11T00:00:00Z",20H 23M 0S,"Wednesday","ST CLAIR WEST STATION","MUI",0,0,"S","YU",6106,20
"2023-10-11T00:00:00Z",20H 41M 0S,"Wednesday","EGLINTON STATION","SUDP",0,0,"S","YU",5426,20
"2023-10-11T00:00:00Z",20H 53M 0S,"Wednesday","ST CLAIR WEST STATION","SUDP",0,0,"S","YU",5841,20
"2023-10-11T00:00:00Z",21H 27M 0S,"Wednesday","ST CLAIR STATION","SUEAS",10,15,"S","YU",5591,21
"2023-10-11T00:00:00Z",21H 45M 0S,"Wednesday","EGLINTON WEST STATION","SUDP",0,0,NA,"YU",0,21
"2023-10-11T00:00:00Z",21H 48M 0S,"Wednesday","BLOOR STATION","PUMST",0,0,"S","YU",0,21
"2023-10-11T00:00:00Z",22H 0M 0S,"Wednesday","YONGE-UNIVERSITY AND B","MUO",0,0,NA,"YU/BD",0,22
"2023-10-11T00:00:00Z",22H 18M 0S,"Wednesday","BLOOR STATION","SUO",0,0,NA,"YU",0,22
"2023-10-11T00:00:00Z",22H 35M 0S,"Wednesday","JANE STATION","SUROB",0,0,NA,"BD",0,22
"2023-10-11T00:00:00Z",22H 45M 0S,"Wednesday","LAWRENCE WEST STATION","SUEAS",14,20,"N","YU",5846,22
"2023-10-11T00:00:00Z",23H 23M 0S,"Wednesday","DUNDAS STATION","MUIS",0,0,NA,"YU",0,23
"2023-10-11T00:00:00Z",23H 41M 0S,"Wednesday","EGLINTON WEST STATION","SUO",0,0,NA,"YU",0,23
"2023-10-11T00:00:00Z",1M 0S,"Wednesday","DUNDAS WEST STATION","SUAP",0,0,NA,"BD",0,0
"2023-10-11T00:00:00Z",24M 0S,"Wednesday","CASTLE FRANK STATION","SUDP",0,0,"W","BD",5005,0
"2023-10-11T00:00:00Z",37M 0S,"Wednesday","MAIN STREET STATION","MUIS",0,0,NA,"BD",0,0
"2023-10-11T00:00:00Z",56M 0S,"Wednesday","COLLEGE STATION","SUDP",0,0,"S","YU",5796,0
"2023-10-11T00:00:00Z",1H 27M 0S,"Wednesday","SHEPPARD WEST STATION","MUIR",26,32,"S","YU",5841,1
"2023-10-11T00:00:00Z",1H 42M 0S,"Wednesday","SHERBOURNE STATION","PUMST",0,0,NA,"BD",0,1
"2023-10-11T00:00:00Z",5H 44M 0S,"Wednesday","BAYVIEW STATION","TUCC",5,0,"W","SHP",6146,5
"2023-10-12T00:00:00Z",2H 9M 0S,"Thursday","UNION STATION","MUIS",0,0,NA,"YU",0,2
"2023-10-12T00:00:00Z",4H 54M 0S,"Thursday","ISLINGTON STATION","MUNCA",0,0,NA,"BD",0,4
"2023-10-12T00:00:00Z",5H 31M 0S,"Thursday","FINCH STATION","TUCC",5,0,"S","YU",5981,5
"2023-10-12T00:00:00Z",5H 40M 0S,"Thursday","EGLINTON STATION","PUTWZ",8,0,"N","YU",5731,5
"2023-10-12T00:00:00Z",5H 40M 0S,"Thursday","KEELE STATION","TUNIP",5,0,"W","BD",5077,5
"2023-10-12T00:00:00Z",5H 40M 0S,"Thursday","KENNEDY BD STATION","PUTWZ",20,0,"W","BD",5025,5
"2023-10-12T00:00:00Z",5H 46M 0S,"Thursday","GREENWOOD STATION","PUTWZ",9,0,"E","BD",5966,5
"2023-10-12T00:00:00Z",5H 51M 0S,"Thursday","DONLANDS STATION","PUTWZ",9,0,"W","BD",5306,5
"2023-10-12T00:00:00Z",7H 13M 0S,"Thursday","DUNDAS WEST STATION","SUDP",0,0,"E","BD",0,7
"2023-10-12T00:00:00Z",7H 26M 0S,"Thursday","WILSON STATION","PUOPO",0,0,"S","YU",5916,7
"2023-10-12T00:00:00Z",7H 31M 0S,"Thursday","YORKDALE STATION","PUOPO",4,7,"S","YU",5916,7
"2023-10-12T00:00:00Z",8H 56M 0S,"Thursday","OSSINGTON STATION","MUIS",0,0,NA,"BD",0,8
"2023-10-12T00:00:00Z",9H 3M 0S,"Thursday","ST GEORGE YUS STATION","PUOPO",0,0,"S","YU",5931,9
"2023-10-12T00:00:00Z",9H 17M 0S,"Thursday","DUNDAS WEST STATION","PUMEL",0,0,NA,"BD",0,9
"2023-10-12T00:00:00Z",9H 27M 0S,"Thursday","FINCH STATION","SUO",0,0,"S","YU",0,9
"2023-10-12T00:00:00Z",9H 59M 0S,"Thursday","SHERBOURNE STATION","MUIRS",0,0,NA,"BD",0,9
"2023-10-12T00:00:00Z",10H 18M 0S,"Thursday","BLOOR STATION","SUDP",0,0,NA,"YU",0,10
"2023-10-12T00:00:00Z",10H 56M 0S,"Thursday","YORK MILLS STATION","MUIS",0,0,NA,"YU",0,10
"2023-10-12T00:00:00Z",11H 24M 0S,"Thursday","JANE STATION","MUPAA",0,0,"W","BD",5075,11
"2023-10-12T00:00:00Z",11H 47M 0S,"Thursday","EGLINTON WEST STATION","SUO",0,0,"S","YU",0,11
"2023-10-12T00:00:00Z",11H 56M 0S,"Thursday","JANE STATION","MUPAA",0,0,"W","BD",5060,11
"2023-10-12T00:00:00Z",12H 34M 0S,"Thursday","QUEEN STATION","SUAE",0,0,NA,"YU",0,12
"2023-10-12T00:00:00Z",13H 21M 0S,"Thursday","KENNEDY BD STATION","MUI",4,8,"W","BD",5146,13
"2023-10-12T00:00:00Z",14H 40M 0S,"Thursday","DUFFERIN STATION","SUDP",0,0,"W","BD",5074,14
"2023-10-12T00:00:00Z",15H 5M 0S,"Thursday","BLOOR STATION","SUO",5,10,"S","YU",5661,15
"2023-10-12T00:00:00Z",15H 20M 0S,"Thursday","DUNDAS STATION","MUO",0,0,"S","YU",5796,15
"2023-10-12T00:00:00Z",15H 38M 0S,"Thursday","MAIN STREET STATION","MUIR",14,17,"W","BD",5343,15
"2023-10-12T00:00:00Z",15H 42M 0S,"Thursday","ISLINGTON STATION","MUIRS",0,0,NA,"BD",0,15
"2023-10-12T00:00:00Z",16H 5M 0S,"Thursday","SPADINA BD STATION","SUO",3,6,"E","BD",5322,16
"2023-10-12T00:00:00Z",16H 10M 0S,"Thursday","BAY STATION","MUI",7,10,"E","BD",5322,16
"2023-10-12T00:00:00Z",16H 15M 0S,"Thursday","BROADVIEW STATION","TUO",8,11,"W","BD",5320,16
"2023-10-12T00:00:00Z",16H 19M 0S,"Thursday","ST CLAIR WEST STATION","MUPAA",3,6,"N","YU",5416,16
"2023-10-12T00:00:00Z",16H 22M 0S,"Thursday","DUFFERIN STATION","MUTO",7,10,"W","BD",5050,16
"2023-10-12T00:00:00Z",16H 27M 0S,"Thursday","KIPLING STATION","EUO",3,6,NA,"BD",5072,16
"2023-10-12T00:00:00Z",16H 52M 0S,"Thursday","LAWRENCE WEST STATION","SUAP",0,0,NA,"YU",0,16
"2023-10-12T00:00:00Z",17H 15M 0S,"Thursday","VAUGHAN MC STATION","MUATC",3,6,"S","YU",5571,17
"2023-10-12T00:00:00Z",17H 30M 0S,"Thursday","ROSEDALE STATION","PUOPO",4,7,"N","YU",5801,17
"2023-10-12T00:00:00Z",17H 45M 0S,"Thursday","SUMMERHILL STATION","MUPAA",0,0,"N","YU",5481,17
"2023-10-12T00:00:00Z",17H 46M 0S,"Thursday","DUNDAS STATION","TUO",15,18,"S","YU",5796,17
"2023-10-12T00:00:00Z",17H 51M 0S,"Thursday","KEELE STATION","SUDP",0,0,"W","BD",5094,17
"2023-10-12T00:00:00Z",18H 28M 0S,"Thursday","ROSEDALE STATION","PUOPO",7,10,"S","YU",5796,18
"2023-10-12T00:00:00Z",18H 40M 0S,"Thursday","MAIN STREET STATION","SUO",0,0,NA,"BD",0,18
"2023-10-12T00:00:00Z",19H 20M 0S,"Thursday","FINCH STATION","SUO",0,0,NA,"YU",0,19
"2023-10-12T00:00:00Z",19H 51M 0S,"Thursday","SHERBOURNE STATION","MUIRS",0,0,NA,"BD",0,19
"2023-10-12T00:00:00Z",20H 13M 0S,"Thursday","BLOOR STATION","SUDP",0,0,NA,"YU",0,20
"2023-10-12T00:00:00Z",20H 19M 0S,"Thursday","LANSDOWNE STATION","PUMEL",0,0,NA,"BD",0,20
"2023-10-12T00:00:00Z",20H 53M 0S,"Thursday","LAWRENCE STATION","SUUT",0,0,"N","YU",0,20
"2023-10-12T00:00:00Z",21H 6M 0S,"Thursday","WARDEN STATION","MUPR1",79,84,"E","BD",5075,21
"2023-10-12T00:00:00Z",21H 7M 0S,"Thursday","LAWRENCE STATION","SUDP",5,11,"N","YU",5491,21
"2023-10-12T00:00:00Z",21H 14M 0S,"Thursday","SHERBOURNE STATION","SUUT",13,18,"W","BD",5083,21
"2023-10-12T00:00:00Z",21H 15M 0S,"Thursday","MAIN STREET STATION","MUIS",0,0,"E","BD",0,21
"2023-10-12T00:00:00Z",21H 55M 0S,"Thursday","UNION STATION","SUO",0,0,NA,"YU",0,21
"2023-10-12T00:00:00Z",22H 0M 0S,"Thursday","YONGE-UNIVERSITY AND B","MUO",0,0,NA,"YU/BD",0,22
"2023-10-12T00:00:00Z",22H 8M 0S,"Thursday","ST ANDREW STATION","SUSA",0,0,NA,"YU",0,22
"2023-10-12T00:00:00Z",22H 33M 0S,"Thursday","OSSINGTON STATION","MUIR",0,0,"W","BD",5018,22
"2023-10-12T00:00:00Z",22H 43M 0S,"Thursday","DONLANDS STATION","TUSC",0,0,"W","BD",5161,22
"2023-10-12T00:00:00Z",22H 48M 0S,"Thursday","BAY STATION","MUIS",0,0,"W","BD",5094,22
"2023-10-12T00:00:00Z",23H 0M 0S,"Thursday","SHEPPARD WEST STATION","SUUT",50,55,"N","YU",5681,23
"2023-10-12T00:00:00Z",41M 0S,"Thursday","ST CLAIR WEST STATION","SUO",0,0,NA,"YU",0,0
"2023-10-12T00:00:00Z",43M 0S,"Thursday","KENNEDY BD STATION","SUDP",5,10,NA,"BD",5357,0
"2023-10-12T00:00:00Z",1H 27M 0S,"Thursday","COLLEGE STATION","MUO",0,0,"S","YU",0,1
"2023-10-12T00:00:00Z",1H 37M 0S,"Thursday","DAVISVILLE STATION","MUIS",0,0,"S","YU",0,1
"2023-10-12T00:00:00Z",10H 9M 0S,"Thursday","DON MILLS STATION","MUIS",0,0,NA,"SHP",0,10
"2023-10-12T00:00:00Z",16H 28M 0S,"Thursday","DON MILLS STATION","MUPAA",0,0,"E","SHP",6151,16
"2023-10-12T00:00:00Z",9M 0S,"Thursday","SHEPPARD-YONGE STATION","TUSC",0,0,"E","SHP",6186,0
"2023-10-12T00:00:00Z",40M 0S,"Thursday","LESLIE STATION","SUG",6,12,"W","SHP",6181,0
"2023-10-13T00:00:00Z",2H 12M 0S,"Friday","EGLINTON WEST STATION","MUIS",0,0,"N","YU",0,2
"2023-10-13T00:00:00Z",2H 16M 0S,"Friday","VAUGHAN MC STATION","MUI",0,0,NA,"YU",5881,2
"2023-10-13T00:00:00Z",2H 25M 0S,"Friday","JANE STATION","SUROB",0,0,NA,"BD",0,2
"2023-10-13T00:00:00Z",2H 38M 0S,"Friday","PIONEER VILLAGE STATIO","MUIS",0,0,NA,"YU",0,2
"2023-10-13T00:00:00Z",3H 16M 0S,"Friday","WELLESLEY STATION","PUMO",0,0,NA,"YU",0,3
"2023-10-13T00:00:00Z",6H 28M 0S,"Friday","KENNEDY BD STATION","MUIS",0,0,NA,"BD",0,6
"2023-10-13T00:00:00Z",6H 39M 0S,"Friday","CASTLE FRANK STATION","SUDP",0,0,"E","BD",5099,6
"2023-10-13T00:00:00Z",6H 40M 0S,"Friday","FINCH STATION","MUIRS",0,0,NA,"YU",0,6
"2023-10-13T00:00:00Z",7H 4M 0S,"Friday","WARDEN STATION","SUAP",0,0,"E","BD",5367,7
"2023-10-13T00:00:00Z",7H 5M 0S,"Friday","PIONEER VILLAGE STATIO","MUIS",5,8,"S","YU",5941,7
"2023-10-13T00:00:00Z",7H 6M 0S,"Friday","DUNDAS WEST STATION","PUMO",0,0,NA,"BD",0,7
"2023-10-13T00:00:00Z",7H 48M 0S,"Friday","QUEEN'S PARK STATION","MUPAA",4,7,"N","YU",5871,7
"2023-10-13T00:00:00Z",7H 54M 0S,"Friday","KIPLING STATION","MUSAN",3,6,"E","BD",5367,7
"2023-10-13T00:00:00Z",8H 8M 0S,"Friday","YONGE BD STATION","SUO",9,12,"W","BD",5281,8
"2023-10-13T00:00:00Z",8H 8M 0S,"Friday","BLOOR STATION","SUO",9,12,"N","YU",5127,8
"2023-10-13T00:00:00Z",8H 48M 0S,"Friday","SPADINA YUS STATION","SUO",0,0,NA,"YU",0,8
"2023-10-13T00:00:00Z",8H 49M 0S,"Friday","BLOOR STATION","MUSAN",5,8,"N","YU",5731,8
"2023-10-13T00:00:00Z",8H 57M 0S,"Friday","ST GEORGE BD STATION","MUPAA",0,0,"W","BD",5146,8
"2023-10-13T00:00:00Z",9H 12M 0S,"Friday","VAUGHAN MC STATION","MUI",3,6,"S","YU",5916,9
"2023-10-13T00:00:00Z",9H 13M 0S,"Friday","BLOOR STATION","SUO",0,0,"S","YU",5776,9
"2023-10-13T00:00:00Z",9H 14M 0S,"Friday","YONGE BD STATION","SUO",0,0,"W","BD",5036,9
"2023-10-13T00:00:00Z",9H 32M 0S,"Friday","QUEEN'S PARK STATION","MUIS",0,0,"S","YU",0,9
"2023-10-13T00:00:00Z",10H 14M 0S,"Friday","OSSINGTON STATION","MUIS",0,0,NA,"BD",0,10
"2023-10-13T00:00:00Z",10H 45M 0S,"Friday","KENNEDY BD STATION","SUO",15,19,"E","BD",5100,10
"2023-10-13T00:00:00Z",12H 24M 0S,"Friday","UNION STATION","PUMST",0,0,NA,"YU",0,12
"2023-10-13T00:00:00Z",12H 29M 0S,"Friday","QUEEN STATION","MUPAA",3,8,"S","YU",5626,12
"2023-10-13T00:00:00Z",13H 18M 0S,"Friday","ST GEORGE BD STATION","MUIS",0,0,NA,"BD",0,13
"2023-10-13T00:00:00Z",13H 42M 0S,"Friday","FINCH STATION","MUIRS",0,0,NA,"YU",0,13
"2023-10-13T00:00:00Z",13H 48M 0S,"Friday","DOWNSVIEW PARK STATION","PUMEL",0,0,NA,"YU",0,13
"2023-10-13T00:00:00Z",14H 2M 0S,"Friday","DUFFERIN STATION","MUIRS",4,7,"W","BD",5241,14
"2023-10-13T00:00:00Z",14H 43M 0S,"Friday","PIONEER VILLAGE STATIO","PUOPO",5,10,"N","YU",5741,14
"2023-10-13T00:00:00Z",14H 49M 0S,"Friday","ST GEORGE YUS STATION","MUIS",0,0,NA,"YU",0,14
"2023-10-13T00:00:00Z",14H 54M 0S,"Friday","LAWRENCE WEST STATION","SUG",0,0,NA,"YU",0,14
"2023-10-13T00:00:00Z",14H 58M 0S,"Friday","SHEPPARD WEST STATION","MUPAA",4,9,"N","YU",5436,14
"2023-10-13T00:00:00Z",15H 18M 0S,"Friday","KIPLING STATION","TUSC",0,0,"W","BD",5276,15
"2023-10-13T00:00:00Z",15H 42M 0S,"Friday","ST CLAIR STATION","MUPAA",6,11,"N","YU",5961,15
"2023-10-13T00:00:00Z",16H 9M 0S,"Friday","YORK MILLS STATION","PUMEL",0,0,NA,"YU",0,16
"2023-10-13T00:00:00Z",16H 14M 0S,"Friday","KIPLING STATION","MUIR",3,6,"E","BD",5168,16
"2023-10-13T00:00:00Z",16H 16M 0S,"Friday","PAPE STATION","MUIRS",0,0,NA,"BD",0,16
"2023-10-13T00:00:00Z",16H 48M 0S,"Friday","ST GEORGE YUS STATION","MUATC",5,8,"N","YU",5466,16
"2023-10-13T00:00:00Z",17H 6M 0S,"Friday","ST GEORGE YUS STATION","SUDP",0,0,"S","YU",5541,17
"2023-10-13T00:00:00Z",17H 15M 0S,"Friday","QUEEN STATION","MUI",15,18,"S","YU",5471,17
"2023-10-13T00:00:00Z",17H 31M 0S,"Friday","ST CLAIR WEST STATION","MUIS",0,0,NA,"YU",0,17
"2023-10-13T00:00:00Z",17H 39M 0S,"Friday","HIGHWAY 407 STATION","PUOPO",0,0,"S","YU",5581,17
"2023-10-13T00:00:00Z",17H 41M 0S,"Friday","PIONEER VILLAGE STATIO","PUOPO",3,6,"S","YU",5551,17
"2023-10-13T00:00:00Z",17H 42M 0S,"Friday","OSSINGTON STATION","MUIS",0,0,NA,"BD",0,17
"2023-10-13T00:00:00Z",17H 54M 0S,"Friday","SHEPPARD WEST STATION","PUOPO",3,6,"S","YU",5581,17
"2023-10-13T00:00:00Z",18H 50M 0S,"Friday","QUEEN STATION","SUDP",0,0,"N","YU",5571,18
"2023-10-13T00:00:00Z",19H 14M 0S,"Friday","EGLINTON STATION","SUDP",0,0,"N","YU",5431,19
"2023-10-13T00:00:00Z",19H 56M 0S,"Friday","OSSINGTON STATION","SUO",52,57,"W","BD",5352,19
"2023-10-13T00:00:00Z",20H 11M 0S,"Friday","PAPE STATION","SUO",0,0,NA,"BD",0,20
"2023-10-13T00:00:00Z",20H 18M 0S,"Friday","DUPONT STATION","SUDP",0,0,"N","YU",5796,20
"2023-10-13T00:00:00Z",20H 24M 0S,"Friday","EGLINTON STATION","MUIS",0,0,NA,"YU",0,20
"2023-10-13T00:00:00Z",21H 0M 0S,"Friday","DUNDAS STATION","MUIS",0,0,"N","YU",0,21
"2023-10-13T00:00:00Z",21H 23M 0S,"Friday","PIONEER VILLAGE STATIO","MUO",0,0,NA,"YU",0,21
"2023-10-13T00:00:00Z",21H 25M 0S,"Friday","COLLEGE STATION","SUO",0,0,"S","YU",0,21
"2023-10-13T00:00:00Z",21H 47M 0S,"Friday","KENNEDY BD STATION","MUIS",0,0,NA,"BD",0,21
"2023-10-13T00:00:00Z",22H 0M 0S,"Friday","YONGE-UNIVERSITY AND B","MUO",0,0,NA,"YU/BD",0,22
"2023-10-13T00:00:00Z",22H 16M 0S,"Friday","BLOOR STATION","SUAP",0,0,NA,NA,0,22
"2023-10-13T00:00:00Z",22H 36M 0S,"Friday","UNION STATION","PUMEL",0,0,NA,"YU",0,22
"2023-10-13T00:00:00Z",22H 37M 0S,"Friday","DUNDAS STATION","MUIS",0,0,NA,"YU",0,22
"2023-10-13T00:00:00Z",22H 56M 0S,"Friday","WELLESLEY STATION","SUO",0,0,NA,"YU",0,22
"2023-10-13T00:00:00Z",23H 3M 0S,"Friday","OSGOODE STATION","MUPAA",4,9,"N","YU",5806,23
"2023-10-13T00:00:00Z",15M 0S,"Friday","KENNEDY BD STATION","MUIR",3,8,"E","YU",5106,0
"2023-10-13T00:00:00Z",32M 0S,"Friday","FINCH STATION","MUSAN",5,10,"S","YU",5741,0
"2023-10-13T00:00:00Z",43M 0S,"Friday","WELLESLEY STATION","SUO",0,0,"N","YU",0,0
"2023-10-13T00:00:00Z",1H 26M 0S,"Friday","BATHURST STATION","SUDP",0,0,NA,"BD",0,1
"2023-10-13T00:00:00Z",7H 21M 0S,"Friday","DON MILLS STATION","SUSA",0,0,"W","SHP",6141,7
"2023-10-13T00:00:00Z",14H 21M 0S,"Friday","LESLIE STATION","MUPAA",4,11,"W","SHP",6156,14
"2023-10-13T00:00:00Z",14H 48M 0S,"Friday","LESLIE STATION","SUDP",0,0,NA,"SHP",0,14
